DistrictCode,DistrictName,SchoolCode,SchoolName,term,stateCourseCodeId,courseTitle,letterGrade,count,cs_course
34033,Tumwater School District,4225,New Market Skills Center,SEM1,2700,CYBER-SEC-KNOW,F ,4,no
34033,Tumwater School District,4225,New Market Skills Center,SEM2,2700,CYBER-SEC-KNOW,A-,6,no
34033,Tumwater School District,4225,New Market Skills Center,SEM2,2700,CYBER-SEC-KNOW,A ,3,no
34033,Tumwater School District,4225,New Market Skills Center,SEM2,2700,CYBER-SEC-KNOW,B ,1,no
34033,Tumwater School District,4225,New Market Skills Center,SEM2,2700,CYBER-SEC-KNOW,B+,4,no
34033,Tumwater School District,4225,New Market Skills Center,SEM2,2700,CYBER-SEC-KNOW,C ,1,no
34033,Tumwater School District,4225,New Market Skills Center,SEM2,2700,CYBER-SEC-KNOW,F ,2,no
34033,Tumwater School District,4225,New Market Skills Center,SEM2,2700,CYBER-SEC-KNOW,W ,1,no
34033,Tumwater School District,4225,New Market Skills Center,SEM1,2700,CYBER-SEC-SKILL,A-,2,no
34033,Tumwater School District,4225,New Market Skills Center,SEM1,2700,CYBER-SEC-SKILL,A ,3,no
34033,Tumwater School District,4225,New Market Skills Center,SEM1,2700,CYBER-SEC-SKILL,B+,1,no
34033,Tumwater School District,4225,New Market Skills Center,SEM1,2700,CYBER-SEC-SKILL,C ,4,no
34033,Tumwater School District,4225,New Market Skills Center,SEM1,2700,CYBER-SEC-SKILL,C+,3,no
34033,Tumwater School District,4225,New Market Skills Center,SEM1,2700,CYBER-SEC-SKILL,D ,2,no
34033,Tumwater School District,4225,New Market Skills Center,SEM1,2700,CYBER-SEC-SKILL,D+,1,no
34033,Tumwater School District,4225,New Market Skills Center,SEM1,2700,CYBER-SEC-SKILL,F ,4,no
34033,Tumwater School District,4225,New Market Skills Center,SEM2,2700,CYBER-SEC-SKILL,A-,1,no
34033,Tumwater School District,4225,New Market Skills Center,SEM2,2700,CYBER-SEC-SKILL,A ,10,no
34033,Tumwater School District,4225,New Market Skills Center,SEM2,2700,CYBER-SEC-SKILL,B-,1,no
34033,Tumwater School District,4225,New Market Skills Center,SEM2,2700,CYBER-SEC-SKILL,B+,2,no
34033,Tumwater School District,4225,New Market Skills Center,SEM2,2700,CYBER-SEC-SKILL,C ,1,no
34033,Tumwater School District,4225,New Market Skills Center,SEM2,2700,CYBER-SEC-SKILL,F ,2,no
34033,Tumwater School District,4225,New Market Skills Center,SEM2,2700,CYBER-SEC-SKILL,W ,1,no
32356,Central Valley School District,3065,Central Valley High School,SEM1,2700,Network Fundamentals 1,A ,1,no
32356,Central Valley School District,3065,Central Valley High School,SEM2,2700,Network Fundamentals 2,A ,1,no
38267,Pullman School District,2499,Pullman High School,SEM1,2700,OSNS,A-,1,no
38267,Pullman School District,2499,Pullman High School,SEM1,2700,OSNS,A ,12,no
38267,Pullman School District,2499,Pullman High School,SEM1,2700,OSNS,B-,1,no
38267,Pullman School District,2499,Pullman High School,SEM1,2700,OSNS,C+,1,no
38267,Pullman School District,2499,Pullman High School,SEM1,2700,OSNS,F ,2,no
27320,Sumner School District,3247,Sumner High School,SEM1,2701,CISCO II,B-,1,no
27320,Sumner School District,3247,Sumner High School,SEM1,2701,CISCO II,C ,1,no
27320,Sumner School District,3247,Sumner High School,SEM2,2701,CISCO II,A ,1,no
3400,Richland School District,3833,Hanford High School,SEM1,2704,Cyber Security,A-,2,no
3400,Richland School District,3833,Hanford High School,SEM1,2704,Cyber Security,A ,5,no
3400,Richland School District,3833,Hanford High School,SEM1,2704,Cyber Security,B ,1,no
3400,Richland School District,3833,Hanford High School,SEM1,2704,Cyber Security,B+,4,no
3400,Richland School District,3833,Hanford High School,SEM1,2704,Cyber Security,D ,1,no
3400,Richland School District,3833,Hanford High School,SEM1,2704,Cyber Security,F ,3,no
3400,Richland School District,3833,Hanford High School,SEM1,2704,Cyber Security,W ,1,no
3400,Richland School District,3833,Hanford High School,SEM2,2704,Cyber Security,A ,10,no
3400,Richland School District,3833,Hanford High School,SEM2,2704,Cyber Security,B-,1,no
3400,Richland School District,3833,Hanford High School,SEM2,2704,Cyber Security,B ,1,no
3400,Richland School District,3833,Hanford High School,SEM2,2704,Cyber Security,C-,2,no
3400,Richland School District,3833,Hanford High School,SEM2,2704,Cyber Security,C ,2,no
3400,Richland School District,3833,Hanford High School,SEM2,2704,Cyber Security,C+,1,no
3400,Richland School District,3833,Hanford High School,SEM2,2704,Cyber Security,D ,1,no
3400,Richland School District,3833,Hanford High School,SEM2,2704,Cyber Security,D+,1,no
3400,Richland School District,3833,Hanford High School,SEM2,2704,Cyber Security,F ,2,no
3400,Richland School District,3833,Hanford High School,SEM2,2704,Cyber Security,W ,1,no
5121,Port Angeles School District,2908,Port Angeles High School,SEM1,2704,CYBER SECURITY,A ,5,no
5121,Port Angeles School District,2908,Port Angeles High School,SEM1,2704,CYBER SECURITY,B ,3,no
5121,Port Angeles School District,2908,Port Angeles High School,SEM1,2704,CYBER SECURITY,B+,1,no
5121,Port Angeles School District,2908,Port Angeles High School,SEM1,2704,CYBER SECURITY,C ,5,no
5121,Port Angeles School District,2908,Port Angeles High School,SEM1,2704,CYBER SECURITY,D ,17,no
5121,Port Angeles School District,2908,Port Angeles High School,SEM1,2704,CYBER SECURITY,F ,1,no
5121,Port Angeles School District,2908,Port Angeles High School,SEM1,2704,CYBER SECURITY,P ,1,no
34003,North Thurston Public Schools,3710,Timberline High School,SEM2,2704,CYBER SECURITY,A ,8,no
34003,North Thurston Public Schools,3710,Timberline High School,SEM2,2704,CYBER SECURITY,B ,2,no
34003,North Thurston Public Schools,3710,Timberline High School,SEM2,2704,CYBER SECURITY,C+,1,no
34003,North Thurston Public Schools,3710,Timberline High School,SEM2,2704,CYBER SECURITY,D ,1,no
34003,North Thurston Public Schools,3710,Timberline High School,SEM2,2704,CYBER SECURITY,F ,4,no
32081,Spokane School District,2479,Rogers High School,SEM1,2704,Cyber Security in Comp Systems A,A ,1,no
32081,Spokane School District,2479,Rogers High School,SEM1,2704,Cyber Security in Comp Systems A,B-,1,no
32081,Spokane School District,2479,Rogers High School,SEM1,2704,Cyber Security in Comp Systems A,B ,1,no
32081,Spokane School District,2479,Rogers High School,SEM1,2704,Cyber Security in Comp Systems A,B+,2,no
32081,Spokane School District,2479,Rogers High School,SEM1,2704,Cyber Security in Comp Systems A,C ,2,no
32081,Spokane School District,2479,Rogers High School,SEM1,2704,Cyber Security in Comp Systems A,D ,4,no
32081,Spokane School District,2479,Rogers High School,SEM1,2704,Cyber Security in Comp Systems A,F ,2,no
32081,Spokane School District,2479,Rogers High School,SEM2,2704,Cyber Security in Comp Systems B,A-,1,no
32081,Spokane School District,2479,Rogers High School,SEM2,2704,Cyber Security in Comp Systems B,A ,1,no
32081,Spokane School District,2479,Rogers High School,SEM2,2704,Cyber Security in Comp Systems B,B-,1,no
32081,Spokane School District,2479,Rogers High School,SEM2,2704,Cyber Security in Comp Systems B,C-,2,no
32081,Spokane School District,2479,Rogers High School,SEM2,2704,Cyber Security in Comp Systems B,C ,1,no
32081,Spokane School District,2479,Rogers High School,SEM2,2704,Cyber Security in Comp Systems B,C+,1,no
32081,Spokane School District,2479,Rogers High School,SEM2,2704,Cyber Security in Comp Systems B,D ,2,no
32081,Spokane School District,2479,Rogers High School,SEM2,2704,Cyber Security in Comp Systems B,F ,4,no
17401,Highline School District,2270,Puget Sound Skills Center,SEM1,2705,Computer Networking,A ,8,no
17401,Highline School District,2270,Puget Sound Skills Center,SEM1,2705,Computer Networking,B ,10,no
17401,Highline School District,2270,Puget Sound Skills Center,SEM1,2705,Computer Networking,C ,2,no
17401,Highline School District,2270,Puget Sound Skills Center,SEM1,2705,Computer Networking,D ,4,no
17401,Highline School District,2270,Puget Sound Skills Center,SEM1,2705,Computer Networking,F ,1,no
17401,Highline School District,2270,Puget Sound Skills Center,SEM1,2705,Computer Networking,W ,1,no
17401,Highline School District,2270,Puget Sound Skills Center,SEM2,2705,Computer Networking,A ,12,no
17401,Highline School District,2270,Puget Sound Skills Center,SEM2,2705,Computer Networking,B ,5,no
17401,Highline School District,2270,Puget Sound Skills Center,SEM2,2705,Computer Networking,C ,2,no
17401,Highline School District,2270,Puget Sound Skills Center,SEM2,2705,Computer Networking,D ,1,no
17401,Highline School District,2270,Puget Sound Skills Center,SEM2,2705,Computer Networking,F ,1,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,2705,VC  IT and Cyber Security Fundamentals 1,A-,5,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,2705,VC  IT and Cyber Security Fundamentals 1,A ,9,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,2705,VC  IT and Cyber Security Fundamentals 1,B-,3,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,2705,VC  IT and Cyber Security Fundamentals 1,B ,4,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,2705,VC  IT and Cyber Security Fundamentals 1,B+,3,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,2705,VC  IT and Cyber Security Fundamentals 1,C-,7,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,2705,VC  IT and Cyber Security Fundamentals 1,C ,2,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,2705,VC  IT and Cyber Security Fundamentals 1,C+,3,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,2705,VC  IT and Cyber Security Fundamentals 1,D+,1,no
3017,Kennewick School District,3731,Kamiakin High School,SEM1,2705,VC  IT and Cyber Security Fundamentals 1,A-,1,no
3017,Kennewick School District,3731,Kamiakin High School,SEM1,2705,VC  IT and Cyber Security Fundamentals 1,A ,15,no
3017,Kennewick School District,3731,Kamiakin High School,SEM1,2705,VC  IT and Cyber Security Fundamentals 1,B+,3,no
3017,Kennewick School District,2826,Kennewick High School,SEM2,2705,VC  IT and Cyber Security Fundamentals 2,A-,4,no
3017,Kennewick School District,2826,Kennewick High School,SEM2,2705,VC  IT and Cyber Security Fundamentals 2,A ,16,no
3017,Kennewick School District,2826,Kennewick High School,SEM2,2705,VC  IT and Cyber Security Fundamentals 2,B-,3,no
3017,Kennewick School District,2826,Kennewick High School,SEM2,2705,VC  IT and Cyber Security Fundamentals 2,B ,9,no
3017,Kennewick School District,2826,Kennewick High School,SEM2,2705,VC  IT and Cyber Security Fundamentals 2,B+,4,no
3017,Kennewick School District,2826,Kennewick High School,SEM2,2705,VC  IT and Cyber Security Fundamentals 2,C+,2,no
3017,Kennewick School District,2826,Kennewick High School,SEM2,2705,VC  IT and Cyber Security Fundamentals 2,F ,1,no
3017,Kennewick School District,3731,Kamiakin High School,SEM2,2705,VC  IT and Cyber Security Fundamentals 2,A-,1,no
3017,Kennewick School District,3731,Kamiakin High School,SEM2,2705,VC  IT and Cyber Security Fundamentals 2,A ,13,no
3017,Kennewick School District,3731,Kamiakin High School,SEM2,2705,VC  IT and Cyber Security Fundamentals 2,B ,1,no
3017,Kennewick School District,3731,Kamiakin High School,SEM2,2705,VC  IT and Cyber Security Fundamentals 2,B+,1,no
17415,Kent School District,3640,Kentridge High School,SEM1,2706,CHSProgramming1,A ,9,no
17415,Kent School District,3640,Kentridge High School,SEM1,2706,CHSProgramming1,B ,2,no
17415,Kent School District,3640,Kentridge High School,SEM1,2706,CHSProgramming1,C ,3,no
17415,Kent School District,3640,Kentridge High School,SEM1,2706,CHSProgramming1,D ,2,no
17415,Kent School District,3640,Kentridge High School,SEM1,2706,CHSProgramming1,D+,1,no
17415,Kent School District,3640,Kentridge High School,SEM1,2706,CHSProgramming1,F ,1,no
17415,Kent School District,3640,Kentridge High School,SEM1,2706,CHSProgramming1,W ,2,no
11001,Pasco School District,2917,Pasco Senior High School,SEM1,2706,DIGITAL DESIGN 1,A-,6,no
11001,Pasco School District,2917,Pasco Senior High School,SEM1,2706,DIGITAL DESIGN 1,A ,3,no
11001,Pasco School District,2917,Pasco Senior High School,SEM1,2706,DIGITAL DESIGN 1,B-,4,no
11001,Pasco School District,2917,Pasco Senior High School,SEM1,2706,DIGITAL DESIGN 1,B ,3,no
11001,Pasco School District,2917,Pasco Senior High School,SEM1,2706,DIGITAL DESIGN 1,B+,3,no
11001,Pasco School District,2917,Pasco Senior High School,SEM1,2706,DIGITAL DESIGN 1,C-,4,no
11001,Pasco School District,2917,Pasco Senior High School,SEM1,2706,DIGITAL DESIGN 1,C ,4,no
11001,Pasco School District,2917,Pasco Senior High School,SEM1,2706,DIGITAL DESIGN 1,C+,7,no
11001,Pasco School District,2917,Pasco Senior High School,SEM1,2706,DIGITAL DESIGN 1,D ,5,no
11001,Pasco School District,2917,Pasco Senior High School,SEM1,2706,DIGITAL DESIGN 1,D+,2,no
11001,Pasco School District,2917,Pasco Senior High School,SEM1,2706,DIGITAL DESIGN 1,F ,5,no
11001,Pasco School District,2917,Pasco Senior High School,SEM2,2706,DIGITAL DESIGN 1,A-,3,no
11001,Pasco School District,2917,Pasco Senior High School,SEM2,2706,DIGITAL DESIGN 1,A ,2,no
11001,Pasco School District,2917,Pasco Senior High School,SEM2,2706,DIGITAL DESIGN 1,B-,1,no
11001,Pasco School District,2917,Pasco Senior High School,SEM2,2706,DIGITAL DESIGN 1,B ,5,no
11001,Pasco School District,2917,Pasco Senior High School,SEM2,2706,DIGITAL DESIGN 1,B+,2,no
11001,Pasco School District,2917,Pasco Senior High School,SEM2,2706,DIGITAL DESIGN 1,C-,1,no
11001,Pasco School District,2917,Pasco Senior High School,SEM2,2706,DIGITAL DESIGN 1,C+,3,no
11001,Pasco School District,2917,Pasco Senior High School,SEM2,2706,DIGITAL DESIGN 1,D ,2,no
11001,Pasco School District,2917,Pasco Senior High School,SEM2,2706,DIGITAL DESIGN 1,D+,1,no
11001,Pasco School District,2917,Pasco Senior High School,SEM2,2706,DIGITAL DESIGN 1,F ,4,no
11001,Pasco School District,2917,Pasco Senior High School,SEM2,2706,DIGITAL DESIGN 2,A-,1,no
11001,Pasco School District,2917,Pasco Senior High School,SEM2,2706,DIGITAL DESIGN 2,A ,9,no
11001,Pasco School District,2917,Pasco Senior High School,SEM2,2706,DIGITAL DESIGN 2,B-,1,no
11001,Pasco School District,2917,Pasco Senior High School,SEM2,2706,DIGITAL DESIGN 2,B ,4,no
11001,Pasco School District,2917,Pasco Senior High School,SEM2,2706,DIGITAL DESIGN 2,B+,2,no
11001,Pasco School District,2917,Pasco Senior High School,SEM2,2706,DIGITAL DESIGN 2,C-,1,no
11001,Pasco School District,2917,Pasco Senior High School,SEM2,2706,DIGITAL DESIGN 2,D+,1,no
11001,Pasco School District,2917,Pasco Senior High School,SEM2,2706,DIGITAL DESIGN 2,F ,2,no
6114,Evergreen School District (Clark),4523,Heritage High School,SEM1,2706,INTR COMP PRGM1,A-,6,no
6114,Evergreen School District (Clark),4523,Heritage High School,SEM1,2706,INTR COMP PRGM1,A ,4,no
6114,Evergreen School District (Clark),4523,Heritage High School,SEM1,2706,INTR COMP PRGM1,B-,6,no
6114,Evergreen School District (Clark),4523,Heritage High School,SEM1,2706,INTR COMP PRGM1,B ,7,no
6114,Evergreen School District (Clark),4523,Heritage High School,SEM1,2706,INTR COMP PRGM1,C-,4,no
6114,Evergreen School District (Clark),4523,Heritage High School,SEM1,2706,INTR COMP PRGM1,C ,7,no
6114,Evergreen School District (Clark),4523,Heritage High School,SEM1,2706,INTR COMP PRGM1,C+,7,no
6114,Evergreen School District (Clark),4523,Heritage High School,SEM1,2706,INTR COMP PRGM1,D ,6,no
6114,Evergreen School District (Clark),4523,Heritage High School,SEM1,2706,INTR COMP PRGM1,D+,1,no
6114,Evergreen School District (Clark),4523,Heritage High School,SEM1,2706,INTR COMP PRGM1,F ,3,no
6114,Evergreen School District (Clark),4523,Heritage High School,SEM1,2706,INTR COMP PRGM1,W ,1,no
6114,Evergreen School District (Clark),4523,Heritage High School,SEM2,2706,INTR COMP PRGM2,A-,1,no
6114,Evergreen School District (Clark),4523,Heritage High School,SEM2,2706,INTR COMP PRGM2,A ,7,no
6114,Evergreen School District (Clark),4523,Heritage High School,SEM2,2706,INTR COMP PRGM2,B-,2,no
6114,Evergreen School District (Clark),4523,Heritage High School,SEM2,2706,INTR COMP PRGM2,B ,3,no
6114,Evergreen School District (Clark),4523,Heritage High School,SEM2,2706,INTR COMP PRGM2,B+,3,no
6114,Evergreen School District (Clark),4523,Heritage High School,SEM2,2706,INTR COMP PRGM2,C ,2,no
6114,Evergreen School District (Clark),4523,Heritage High School,SEM2,2706,INTR COMP PRGM2,C+,1,no
6114,Evergreen School District (Clark),4523,Heritage High School,SEM2,2706,INTR COMP PRGM2,D ,1,no
6114,Evergreen School District (Clark),4523,Heritage High School,SEM2,2706,INTR COMP PRGM2,F ,1,no
34003,North Thurston Public Schools,3710,Timberline High School,SEM1,2706,VIDEO GAME DSGN,A-,5,no
34003,North Thurston Public Schools,3710,Timberline High School,SEM1,2706,VIDEO GAME DSGN,A ,6,no
34003,North Thurston Public Schools,3710,Timberline High School,SEM1,2706,VIDEO GAME DSGN,B ,3,no
34003,North Thurston Public Schools,3710,Timberline High School,SEM1,2706,VIDEO GAME DSGN,B+,1,no
34003,North Thurston Public Schools,3710,Timberline High School,SEM1,2706,VIDEO GAME DSGN,C ,1,no
34003,North Thurston Public Schools,3710,Timberline High School,SEM1,2706,VIDEO GAME DSGN,D ,3,no
34003,North Thurston Public Schools,3710,Timberline High School,SEM1,2706,VIDEO GAME DSGN,F ,3,no
34003,North Thurston Public Schools,3710,Timberline High School,SEM2,2706,VIDEO GAME DSGN,A-,4,no
34003,North Thurston Public Schools,3710,Timberline High School,SEM2,2706,VIDEO GAME DSGN,A ,8,no
34003,North Thurston Public Schools,3710,Timberline High School,SEM2,2706,VIDEO GAME DSGN,B-,4,no
34003,North Thurston Public Schools,3710,Timberline High School,SEM2,2706,VIDEO GAME DSGN,B ,1,no
34003,North Thurston Public Schools,3710,Timberline High School,SEM2,2706,VIDEO GAME DSGN,B+,1,no
34003,North Thurston Public Schools,3710,Timberline High School,SEM2,2706,VIDEO GAME DSGN,C ,2,no
34003,North Thurston Public Schools,3710,Timberline High School,SEM2,2706,VIDEO GAME DSGN,D ,4,no
34003,North Thurston Public Schools,3710,Timberline High School,SEM2,2706,VIDEO GAME DSGN,F ,5,no
34003,North Thurston Public Schools,3710,Timberline High School,SEM2,2706,VIDEO GAME DSGN,P ,1,no
27417,Fife School District,2773,Fife High School,SEM1,2707,3D GAME I,A-,2,no
27417,Fife School District,2773,Fife High School,SEM1,2707,3D GAME I,A ,12,no
