X,Y,FID,SchoolCode,Latitude,Longitude,ESDCode,ESDName,LEACode,LEAName,SchoolName,LowestGrad,HighestGra,AddressLin,AddressL_1,City,State,ZipCode,PrincipalN,Email,Phone,OrgCategor,AYPCode,GradeCateg,OrgCateg_1
-121.9759434,47.85617513,1494,1777,47.856181,-121.975958,29801,Northwest Educational Service District 189,31103,Monroe School District,Sky Valley Education Center,K,12,351 Short Columbia St., ,Monroe,Washington,98272-2757,Karen  Rosencrans,rosencransk@monroe.wednet.edu,360.804.2700," Alternative School, Public School",A,Other,Public
-122.4859223,46.53144093,1495,2572,46.53144667,-122.4859367,34801,Capital Region ESD 113,21206,Mossyrock School District,Mossyrock Elementary School,K,6,P O Box 455,445  Williams Street,MOSSYROCK,Washington,98564-0455,Randy  Torrey,rtorrey@mossyrock.k12.wa.us,360.983.3184," Public School, Regular School",P,Elementary School,Public
-122.2229182,48.82724132,1496,5112,48.82724721,-122.2229331,29801,Northwest Educational Service District 189,37507,Mount Baker School District,Mount Baker Academy,K,12,PO Box 9, ,Acme,Washington,98220-0000,Matt  Durand,mdurand@mtbaker.wednet.edu,360.383.2015," Alternative School, Public School",A,K-12,Public
-122.2210891,48.82572611,1497,3003,48.825732,-122.221104,29801,Northwest Educational Service District 189,37507,Mount Baker School District,Mount Baker Junior High,7,8,4936 DEMING RD,PO BOX 95,DEMING,Washington,98244-0095,Matt  Durand,mdurand@mtbaker.wednet.edu,360.383.2015," Public School, Regular School",P,Middle School,Public
-122.340062,48.40410434,1498,1992,48.4041102,-122.3400768,29801,Northwest Educational Service District 189,29320,Mount Vernon School District,Skagit Academy,K,12,2001 Cleveland Ave, ,Mount Vernon,Washington,98273,Chris  Jorgensen,cjorgensen@mvsd320.org,360.428.6206," Alternative School, Public School",A,K-12,Public
-122.2824858,47.88308824,1499,1960,47.88309408,-122.2825005,29801,Northwest Educational Service District 189,31006,Mukilteo School District,ECEAP,PK,PK,3616 South Road,Suite C-4,Mukilteo,Washington,98275,Kim D Parker,ParkerKD@mukilteo.wednet.edu,425.356.1312," Public School, Regular School",P,PK Only,Public
-122.2457646,47.91060768,1500,1848,47.91061352,-122.2457793,29801,Northwest Educational Service District 189,31006,Mukilteo School District,Special Services,PK,12,9401 Sharon Drive, ,Everett,Washington,98204,Lisa A Pitsch,PitschLA@Mukilteo.wednet.edu,425.356.1277," Public School, Special Education School",S,PK-12,Public
-122.905686,46.57843796,1501,3288,46.57844366,-122.9057005,34801,Capital Region ESD 113,21014,Napavine School District,Napavine Elementary,PK,6,PO Box 837, ,NAPAVINE,Washington,98565-0000,PAUL E LEWIS,plewis@napavineschools.org,360.262.3345," Public School, Regular School",P,Elementary School,Public
-122.9039737,46.57717627,1502,2273,46.57718197,-122.9039882,34801,Capital Region ESD 113,21014,Napavine School District,Napavine Jr Sr High School,7,12,PO Box 357, ,NAPAVINE,Washington,98565-0000,Jason  Prather,jprather@napavineschools.org,360.262.3301," Public School, Regular School",P,Other,Public
-123.8021934,46.3766954,1503,2868,46.376701,-123.802208,6801,Educational Service District 112,25155,Naselle-Grays River Valley School District,Naselle Elementary,K,5,793 SR 4, ,NASELLE,Washington,98638-0000,Quinn  Donlon,qdonlon@naselleschools.org,360.484.7121," Public School, Regular School",P,Elementary School,Public
-117.0403646,48.18270612,1504,5118,48.18271251,-117.0403784,32801,Educational Service District 101,26056,Newport School District,Pend Oreille River School,8,12,P. O. Box 70, ,Newport,Washington,99156,Troy  Whittle,whittletroy@newport.wednet.edu,509.447.2481 ext.3502," Alternative School, Public School",A,High School,Public
-117.0533862,48.17862661,1505,3968,48.178633,-117.0534,32801,Educational Service District 101,26056,Newport School District,Sadie Halstead Middle School,5,8,P. O. Box 70, ,Newport,Washington,99156-0070,Tony  Moser,mosertony@newport.wednet.edu,509.447.2426 ext.2502," Public School, Regular School",P,Middle School,Public
-122.3075431,48.96468211,1506,1823,48.964688,-122.307558,29801,Northwest Educational Service District 189,37506,Nooksack Valley School District,Nooksack Valley Special Services,PK,PK,3326 E. Badger Road, ,Everson,Washington,98247-0000,Megan  Vigre,megan.vigre@nv.k12.wa.us,360.988.9423," Public School, Special Education School",S,PK Only,Public
-118.8695742,46.6638989,1507,2918,46.663905,-118.869588,11801,Educational Service District 123,11051,North Franklin School District,Connell Elem,K,6,PO Box 829, ,Connell,Washington,99326-0829,Amy  Garza,agarza@nfsd.org,509.234.4381," Public School, Regular School",P,Elementary School,Public
-122.5163333,47.80259419,1508,3126,47.8026,-122.516348,18801,Olympic Educational Service District 114,18400,North Kitsap School District,Middle School Options,6,8,26331 Barber Cut Off Rd NE, ,Kingston,Washington,98346-9401,Christine L Frantzen,cfrantzen@nkschools.org,360.396.3802," Public School, Regular School",P,Middle School,Public
-122.516418,47.79647152,1509,1733,47.79647733,-122.5164327,18801,Olympic Educational Service District 114,18400,North Kitsap School District,Pal Program,K,12,25800 Siyaya Ave NE, ,Kingston,Washington,98346,Penny  Therrion,ptherrion@nkschools.org,360.396.3570," Alternative School, Public School",A,K-12,Public
-122.6256643,47.73402621,1510,1677,47.734032,-122.625679,18801,Olympic Educational Service District 114,18400,North Kitsap School District,Special Programs,PK,12,18360 Caldart Ave NE, ,Poulsbo,Washington,98370-8775,Lori Ann Buijten,lbuijten@nkschools.org,360.396.3023," Public School, Special Education School",S,PK-12,Public
-122.8432703,47.41488004,1511,1861,47.4148858,-122.843285,18801,Olympic Educational Service District 114,23403,North Mason School District,North Mason Homelink Program,K,12,90 E North Mason School Road, ,Belfair,Washington,98528-0000,Anne  Crosby,acrosby@northmasonschools.org,360.277.2393," Alternative School, Public School",A,K-12,Public
-122.8414758,47.4168462,1512,1680,47.41685196,-122.8414905,18801,Olympic Educational Service District 114,23403,North Mason School District,James A. Taylor High School,9,12,90 E North Mason School Road, ,Belfair,Washington,98528-0000,Anne  Crosby,acrosby@northmasonschools.org,360.277.2393," Alternative School, Public School",A,High School,Public
-117.7892679,48.91183264,1513,2958,48.911839,-117.789282,32801,Educational Service District 101,33211,Northport School District,Northport High School,9,12,PO Box 1280, ,Northport,Washington,99157-1280,Don  Baribault,dbaribault@northportschools.org,509.732.4251," Public School, Regular School",P,High School,Public
-122.1889635,47.7780566,1514,1814,47.77806244,-122.1889782,17801,Puget Sound Educational Service District 121,17417,Northshore School District,Northshore Networks,K,12,3330 Monte Villa Parkway, ,Bothell,Washington,98021-8972,Donna  Tyo,dtyo@nsd.org,425.408.6600," Alternative School, Public School",A,K-12,Public
-122.657034,48.29582903,1515,3662,48.29583484,-122.6570488,29801,Northwest Educational Service District 189,15201,Oak Harbor School District,Special Education,PK,PK,350 S. Oak Harbor St., ,Oak Harbor,Washington,98277-0000,Janice  Gaare,jgaare@ohsd.net,360.279.5071," Public School, Special Education School",S,PK Only,Public
-117.2433864,47.1267937,1516,2432,47.1268,-117.2434,32801,Educational Service District 101,38324,Oakesdale School District,Oakesdale High School,6,12,P.O. Box 228, ,Oakesdale,Washington,99158-0228,Jake  Dingman,jdingman@gonighthawks.net,509.285.5296," Public School, Regular School",P,Other,Public
-123.2410554,46.84063632,1517,2283,46.840642,-123.24107,34801,Capital Region ESD 113,14400,Oakville School District,Oakville High School,7,12,PO BOX H, ,OAKVILLE,Washington,98568-0090,Michael  Auton,mauton@oakvilleschools.org,360.273.5947," Public School, Regular School",P,Other,Public
-124.0518886,46.34873754,1518,5179,46.34874311,-124.0519032,6801,Educational Service District 112,25101,Ocean Beach School District,Ocean Beach Early Childhood Center,PK,PK,PO Box 758, ,Long Beach,Washington,98631,Amy  Huntley,amy.huntley@oceanbeachschools.org,360.642.3739," Public School, Special Education School",S,PK Only,Public
-124.100938,46.8644076,1519,3024,46.8644132,-124.1009528,34801,Capital Region ESD 113,14172,Ocosta School District,Ocosta Junior - Senior High,7,12,2580 S Montesano St, ,Westport,Washington,98595-9746,Christopher  Pollard,cpollard@ocosta.org,360.268.9125 ext. 3001," Public School, Regular School",P,Other,Public
-118.6881331,47.33071383,1520,2443,47.33072,-118.688147,32801,Educational Service District 101,22105,Odessa School District,Odessa High School,7,12,P.O. BOX 248, ,ODESSA,Washington,99159-0248,Jamie  Nelson,nelsonja@odessa.wednet.edu,509.982.2111," Public School, Regular School",P,Other,Public
-119.5284908,48.40921815,1521,1980,48.4092243,-119.5285051,4801,North Central Educational Service District 171,24105,Okanogan School District,Okanogan Alternative High School,9,12,PO Box 592, ,Omak,Washington,98841-0592,Roy  Johnson,rojohnson@oksd.wednet.edu,509.422.3629," Alternative School, Public School",A,High School,Public
-119.5846017,48.3649066,1522,2245,48.36491274,-119.584616,4801,North Central Educational Service District 171,24105,Okanogan School District,Okanogan Middle School,6,8,PO Box 592, ,Okanogan,Washington,98840-0592,Brett D Baum,bbaum@oksd.wednet.edu,509.422.2680," Public School, Regular School",P,Middle School,Public
-119.5803846,48.36412148,1523,5151,48.36412762,-119.5803989,4801,North Central Educational Service District 171,24105,Okanogan School District,Okanogan Outreach Alternative School,6,12,PO Box 592, ,Okanogan,Washington,98840,Roy  Johnson,rojohnson@oksd.wednet.edu,509.422.3629," Alternative School, Public School",A,Other,Public
-122.8876494,47.04370027,1524,1768,47.043706,-122.887664,34801,Capital Region ESD 113,34111,Olympia School District,Avanti High School,9,12,1113 LEGION WAY SE, ,OLYMPIA,Washington,98501-1652,Michael Sean Velasquez,mvelasquez@osd.wednet.edu,360.596.7900," Alternative School, Public School",A,High School,Public
-122.8677844,47.03694727,1525,5248,47.036953,-122.867799,34801,Capital Region ESD 113,34111,Olympia School District,Olympia Regional Learning Academy - Montessori School,K,8,2400 15th Ave SE, ,Olympia,Washington,98501, , , ," Public School, Regular School",P,Other,Public
-119.5340666,48.4085228,1526,4279,48.40852895,-119.5340809,4801,North Central Educational Service District 171,24019,Omak School District,Highlands High School,9,12,P O BOX 833, ,OMAK,Washington,98841-0833,Guinevere  Joyce,gjoyce@omaksd.org,509.826.7697," Alternative School, Public School",A,High School,Public
-119.5343047,48.40935585,1527,2031,48.409362,-119.534319,4801,North Central Educational Service District 171,24019,Omak School District,Omak High School,9,12,P O BOX 833, ,OMAK,Washington,98841-0833,Guin  Joyce,gjoyce@omaksd.org,509.826.7697," Public School, Regular School",P,High School,Public
-119.5338887,48.40955085,1528,5197,48.409557,-119.533903,4801,North Central Educational Service District 171,24019,Omak School District,Washington Virtual Academy Omak High School,9,12,PO Box 833, ,Omak,Washington,98841,Jayme  Evans,jaevans@k12.com,253.964.1068," Public School, Regular School",P,High School,Public
-122.7184855,46.58186975,1529,2331,46.58187547,-122.7185,34801,Capital Region ESD 113,21300,Onalaska School District,Onalaska High School,9,12,540 Carlisle Ave., ,Onalaska,Washington,98570-9604,Dracy  McCoy,dmccoy@onysd.wednet.edu,360.978.4111," Public School, Regular School",P,High School,Public
-122.7203666,46.58181128,1530,4335,46.581817,-122.720381,34801,Capital Region ESD 113,21300,Onalaska School District,Onalaska Middle School,6,8,540 Carlisle Avenue, ,Onalaska,Washington,98570-9604,Kristen  Soderback,ksoderback@onysd.wednet.edu,360.978.4111, Public School,P,Middle School,Public
-122.903816,48.69852175,1531,1892,48.69852756,-122.9038309,29801,Northwest Educational Service District 189,28137,Orcas Island School District,OASIS K-12,K,12,557 SCHOOL RD, ,EASTSOUND,Washington,98245-0000,Becky  Bell,bbell@orcas.k12.wa.us,360.376.2284," Alternative School, Public School",A,K-12,Public
-122.903603,48.69891147,1532,2749,48.69891728,-122.9036179,29801,Northwest Educational Service District 189,28137,Orcas Island School District,Orcas Island Elementary School,K,5,611 SCHOOL RD, ,EASTSOUND,Washington,98245-0000,Lorena  Stankevich,lstankevich@orcas.k12.wa.us,360.376.2286," Public School, Regular School",P,Elementary School,Public
-122.9028748,48.69890594,1533,4558,48.69891175,-122.9028897,29801,Northwest Educational Service District 189,28137,Orcas Island School District,Orcas Island Middle School,6,8,715 SCHOOL RD, ,EASTSOUND,Washington,98245-0000,Kyle  Freeman,kfreeman@orcas.k12.wa.us,360.376.2287," Public School, Regular School",P,Middle School,Public
-123.030815,48.7077342,1534,3808,48.70774,-123.03083,29801,Northwest Educational Service District 189,28137,Orcas Island School District,Waldron Island School,1,8,1 SCHOOL ROAD, ,WALDRON ISLAND,Washington,98297-0000,Barbara  Kline,bkline@orcas.k12.wa.us,(360) 376-2287," Public School, Regular School",P,Other,Public
-119.4390003,48.93450205,1535,2706,48.93450824,-119.4390147,4801,North Central Educational Service District 171,24410,Oroville School District,Oroville Middle-High School,7,12,816 Juniper, ,Oroville,Washington,98844-9519,Omar  Montejano,omar.montejano@oroville.wednet.edu,509.476.3612," Public School, Regular School",P,Other,Public
-122.2090812,47.10062504,1536,5011,47.10063084,-122.2090957,17801,Puget Sound Educational Service District 121,27344,Orting School District,Orting Special Education,PK,PK,316 Washington Ave N, ,Orting,Washington,98360,Christopher  Willis,willisc@orting.wednet.edu,360.893.6500," Public School, Special Education School",S,PK Only,Public
-117.1404246,47.01347457,1537,1961,47.01348087,-117.1404381,32801,Educational Service District 101,38301,Palouse School District,Palouse at Garfield Middle School,6,8,600 E Alder Street, ,Palouse,Washington,99161-8780,zane  Wells,zwells@garpal.wednet.edu,509.635.1331," Public School, Regular School",P,Middle School,Public
-117.0710575,46.9126347,1538,2622,46.912641,-117.071071,32801,Educational Service District 101,38301,Palouse School District,Palouse Elementary,PK,5,600 E Alder Street, ,Palouse,Washington,99161-8780,Mike  Jones,mjones@garpal.net,509.878.1921," Public School, Regular School",P,Elementary School,Public
-117.0709245,46.9122017,1539,2634,46.912208,-117.070938,32801,Educational Service District 101,38301,Palouse School District,Palouse High School,9,12,600 East Alder Street, ,Palouse,Washington,99161-8780,Mike  Jones,mjones@garpal.net,509.878.1921," Public School, Regular School",P,High School,Public
-119.1028968,46.2280027,1540,1970,46.22800875,-119.1029105,11801,Educational Service District 123,11001,Pasco School District,Pasco Early Childhood,PK,PK,1215 W Lewis, ,Pasco,Washington,99301-0000,Tracy  Wilson,twilson@psd1.org,509.543.6703," Public School, Regular School",P,PK Only,Public
-119.9065161,48.051902,1541,2397,48.05190809,-119.9065304,4801,North Central Educational Service District 171,24122,Pateros School District,Pateros High School,7,12,P O BOX 98, ,PATEROS,Washington,98846-0098,Michael  Hull,mhull@pateros.org,509.923.2343," Public School, Regular School",P,Other,Public
-123.2992035,46.57495734,1542,1925,46.574963,-123.299218,34801,Capital Region ESD 113,21301,Pe Ell School District,Trojan Alternative School,9,12,P.O. Box 368, ,Pe Ell,Washington,98572-0368,F. Patrick Meehan,pmeehan@peell.k12.wa.us,(360) 291-3244," Alternative School, Public School",A,High School,Public
