ESDCode,ESDName,LEACode,LEAName,SchoolCode,SchoolName,LowestGrade,HighestGrade,AddressLine1,AddressLine2,City,State,ZipCode,PrincipalName,Email,Phone,OrgCategoryList,AYPCode,GradeCategory
06801,Educational Service District 112,06117,Camas School District,5055,Papermaker Preschool,PK,PK,26900 SE 15th St,,Camas,Washington,98607,Diane  Loghry,diane.loghry@camas.wednet.edu,360.335.3000," Public School, Regular School",P,PK Only
17801,Puget Sound Educational Service District 121,17411,Issaquah School District,5056,Grand Ridge Elementary,K ,5,1739 NE Park Dr,,Issaquah,Washington,98029,Jill  Ravenscraft,ravenscraftj@issaquah.wednet.edu,425.837.7926," Public School, Regular School",P,Elementary School
17801,Puget Sound Educational Service District 121,17414,Lake Washington School District,5057,Renaissance School,6,8,4000 228th NE,,Sammamish,Washington,98074,Chris  Bede,wbede@lwsd.org,425.936.1544," Alternative School, Public School",A,Middle School
29801,Northwest Educational Service District 189,29101,Sedro-Woolley School District,5058,Good Beginnings Center,PK,PK,780 Cook Rd,,Sedro-Woolley,Washington,98273,Tony  Smith,imullan@swsd.k12.wa.us,360.833.3565," Public School, Special Education School",S,PK Only
29801,Northwest Educational Service District 189,15204,Coupeville School District,5059,Island Juvenile Detention Education Program,7,12,501 S Main St,,Coupeville,Washington,98239,James  Shank,jshank@coupeville.k12.wa.us,360.678.2402, Detention Center,J,Other
OSPI,Office of Superintendent of Public Instruction,27931,Bates Technical College,5950,Bates Technical High School,9,12,1101 South Yakima Avenue,,Tacoma,Washington,98405-4895,Peter  Hauschka,phauschka@bates.ctc.edu,253.680.7261," College/University, Public School, Regular School",P,High School
17801,Puget Sound Educational Service District 121,17411,Issaquah School District,5062,Issaquah ECEAP,PK,PK,15025 SE 117th ST,,RENTON,Washington,98059,Jodi  Bongard,bongardj@issaquah.wednet.edu,425.837.7024," Public School, Regular School",P,PK Only
17801,Puget Sound Educational Service District 121,27010,Tacoma School District,5066,Helen B. Stafford Elementary,PK,5,1615 South 92nd St,,Tacoma,Washington,98444,Shannan  Graves,sgraves@tacoma.k12.wa.us,253.571.4300," Public School, Regular School",P,Elementary School
17801,Puget Sound Educational Service District 121,17403,Renton School District,5070,Renton Academy,K ,12,2607 Jones Ave S,,Renton,Washington,98055,Travis  Hall,travis.hall@rentonschools.us,425.204.2550," Alternative School, Public School",A,K-12
18801,Olympic Educational Service District 114,05402,Quillayute Valley School District,5071,Insight School of Washington,9,12,411 South Spartan Ave,,Forks,Washington,98331,Darice  Bales,darice.bales@k12insightwa.org,425.533.2700 ext. 2004," Alternative School, Public School",A,High School
18801,Olympic Educational Service District 114,18402,South Kitsap School District,5072,Madrona Heights PreSchool Program,PK,PK,2150 Fircrest Dr SE,,Port Orchard,Washington,98366,Robin  Christman,christmanr@skschools.org,360.874.3627," Preschool, Public School",P,PK Only
32801,Educational Service District 101,26070,Selkirk School District,5075,Selkirk Elementary,PK,5,PO Box 68,,Metaline Falls,Washington,99153,Nancy J Lotze,nlotze@selkirkschools.org,509.446.4225," Public School, Regular School",P,Elementary School
06801,Educational Service District 112,08458,Kelso School District,5076,Special Education,PK,12,601 Crawford St,,Kelso,Washington,98626,  ,,," Public School, Special Education School",S,PK-12
34801,Capital Region ESD 113,34111,Olympia School District,5078,Olympia Regional Learning Academy,K ,12,2400 15th Ave SE,,Olympia,Washington,98501,Celeste  Waltermeyer,cwaltermeyer@osd.wednet.edu,360.596.7730," Alternative School, Public School",A,K-12
06801,Educational Service District 112,20405,White Salmon Valley School District,5077,White Salmon Academy,9,12,PO BOX 1339,,White Salmon,Washington,98672,Janet  McCutcheon,janet.mccutcheon@whitesalmonschools.org,509.493.1970," Alternative School, Public School",A,High School
17801,Puget Sound Educational Service District 121,27404,Eatonville School District,5079,Eatonville Developmental Pre-School,PK,PK,PO Box 698,,Eatonville,Washington,98328,Cristin  Blaskowitz,cristin_blaskowitz@eatonville.wednet.edu,360.879.1800," Public School, Special Education School",S,PK Only
17801,Puget Sound Educational Service District 121,17408,Auburn School District,5082,Arthur Jacobsen Elementary,K ,5,29205 132ND AVE SE,,Auburn,Washington,98092-2142,Eric  Daniel,edaniel@auburn.wednet.edu,253.931.4866," Public School, Regular School",P,Elementary School
29801,Northwest Educational Service District 189,37502,Ferndale School District,5084,Ferndale Special Services,PK,PK,PO Box 698,,Ferndale,Washington,98248,Paul  Douglas,paul.douglas@ferndalesd.org,360.383.9221," Public School, Special Education School",S,PK Only
18801,Olympic Educational Service District 114,16048,Quilcene School District,5081,Crossroads Community School,9,12,PO Box 40,,Quilcene,Washington,98376,Gary  Stebbins,gstebbins@qsd48.org,360.765.3363," Alternative School, Public School",A,High School
39801,Educational Service District 105,19403,Kittitas School District,5086,Kittitas B-5 Special Ed Program,PK,PK,P.O. Box 599,,Kittitas,Washington,98934,Del  Enders,del_enders@ksd403.org,855.380.8843," Public School, Special Education School",S,PK Only
OSPI,Office of Superintendent of Public Instruction,27932,Clover Park Technical College,5951,Northwest Career and Technical High School,9,12,4500 Steilacoom Blvd SW,,Lakewood,Washington,98499-4098,Jim  Mancuso,jim.mancuso@cptc.edu,253.589.5771," College/University, Vocational/technical school",V,High School
18801,Olympic Educational Service District 114,18400,North Kitsap School District,5085,Kingston High School,9,12,26201 Siyaya Avenue NE,,Kingston,Washington,98346,Jack P Simsonson,jsimonson@nkschools.org,360.396.3105," Public School, Regular School",P,High School
29801,Northwest Educational Service District 189,29011,Concrete School District,5087,Special Services School,PK,PK,45389 Airport Way,,Concrete,Washington,98237,Leilani  Thomas,lthomas@concrete.k12.wa.us,360.853.4151," Public School, Special Education School",S,PK Only
17801,Puget Sound Educational Service District 121,27003,Puyallup School District,5088,Carson Elementary,PK,6,8615 184th St E,,Puyallup,Washington,98375,Abigail  Chandler,ChandAB@puyallup.k12.wa.us,253.840.8808," Public School, Regular School",P,Elementary School
06801,Educational Service District 112,06119,Battle Ground School District,5089,Daybreak Middle,5,8,PO Box 200,,Battle Ground,Washington,98604,Kevin  Palena,palena.kevin@battlegroundps.org,360.885.6900," Public School, Regular School",P,Middle School
06801,Educational Service District 112,06119,Battle Ground School District,5090,Daybreak Primary,PK,4,PO Box 200,,Battle Ground,Washington,98604,Matthew  Kauffman,kauffman.matt@battlegroundps.org,360.885.6950," Public School, Regular School",P,Elementary School
29801,Northwest Educational Service District 189,31002,Everett School District,5091,Forest View Elementary School,PK,5,5601 156th St. SE,,Everett,Washington,98208-8939,Darren  Larama,dlarama@everettsd.org,425.385.7900," Public School, Regular School",P,Elementary School
11801,Educational Service District 123,03400,Richland School District,5092,White Bluffs Elementary School,PK,5,1250 Kensington,,Richland,Washington,99352,Gail  Ledbetter,Gail.Ledbetter@rsd.edu,509.967.6575," Public School, Regular School",P,Elementary School
17801,Puget Sound Educational Service District 121,27003,Puyallup School District,5093,Edgerton Elementary,PK,6,16528 127th Ave Ct E,,Puyallup,Washington,98374,Eric  Molver,MolverES@puyallup.k12.wa.us,253.840.8809," Public School, Regular School",P,Elementary School
32801,Educational Service District 101,32354,Mead School District,5094,Prairie View Elementary,K ,5,2606 W. Johannsen Rd.,,Spokane,Washington,99208,Irene  Gonzales,irene.gonzales@mead354.org,509.465.7800," Public School, Regular School",P,Elementary School
39801,Educational Service District 105,39208,West Valley School District (Yakima),5096,Children's Village,PK,PK,3801 Kern Road,,Yakima,Washington,98902,Jennifer  Allen,allenj@wvsd208.org,509.965.2080," Public School, Special Education School",S,PK Only
39801,Educational Service District 105,19401,Ellensburg School District,5097,K-12 Ellensburg Learning Center,K ,12,1300 East Third Avenue,,Ellensburg,Washington,98926,Jeff  Cochran,jeff.cochran@esd401.org,509.859.6353," Alternative School, Public School",A,K-12
17801,Puget Sound Educational Service District 121,17415,Kent School District,5098,Kent Phoenix Academy,9,12,11000 SE 264th St,,Kent,Washington,98030-7717,Stephanie  Knipp,Stephanie.Knipp@kent.k12.wa.us,253.373.7542," Alternative School, Public School",A,High School
29801,Northwest Educational Service District 189,31004,Lake Stevens School District,5099,Cavelero Mid High School,8,9,8220 24th St SE,,Lake Stevens,Washington,98258,Tim  Haines,tim_haines@lkstevens.wednet.edu,425.335.1630," Public School, Regular School",P,High School
29801,Northwest Educational Service District 189,31201,Snohomish School District,5100,Little Cedars Elementary School,K ,6,1601 Avenue D,,Snohomish,Washington,98290-1718,Becky  Brockman,becky.brockman@sno.wednet.edu,360-563-7800," Public School, Regular School",P,Elementary School
06801,Educational Service District 112,06117,Camas School District,5104,Hayes Freedom High School,9,12,1919 NE Ione St,,Camas,Washington,98607,Amy K Holmes,amy.holmes@camas.wednet.edu,360.833.5602," Public School, Regular School",P,High School
OSPI,Office of Superintendent of Public Instruction,17937,Lake Washington Institute of Technology,5953,Lake Washington Technical Academy,11,12,11605 132nd Ave NE,,Kirkland,Washington,98034-8506,Tuan  Dang,tuan.dang@lwtech.edu,425.739.8274, Public School,P,High School
11801,Educational Service District 123,03017,Kennewick School District,5106,Phoenix High School,9,12,3520 Southridge Boulevard,,Kennewick,Washington,99338,Jill  Mulhausen,jill.mulhausen@ksd.org,509.222.6039," Alternative School, Public School",A,High School
17801,Puget Sound Educational Service District 121,17210,Federal Way School District,5107,Federal Way Running Start Home School,11,12,33330 8th Ave S,,Federal Way,Washington,98003,Sammy  Anderson,samander@fwps.org,253.945.2000," Public School, Regular School",P,High School
29801,Northwest Educational Service District 189,31401,Stanwood-Camano School District,5108,Lincoln Academy,6,8,7600 272nd St NW,,Stanwood,Washington,98292,RYAN  OVENELL,rovenell@stanwood.wednet.edu,360.629.1340," Alternative School, Public School",A,Middle School
06801,Educational Service District 112,06114,Evergreen School District (Clark),5111,Union High School,9,12,6201 NW Friberg-Strunk St,,Camas,Washington,98607-0000,Griffin  Peyton,Griffin.Peyton@evergreenps.org,360.604.6250," Public School, Regular School",P,High School
29801,Northwest Educational Service District 189,37507,Mount Baker School District,5112,Mount Baker Academy,K ,12,PO Box 9,,Acme,Washington,98220-0000,Matt  Durand,mdurand@mtbaker.wednet.edu,360.383.2015," Alternative School, Public School",A,K-12
32801,Educational Service District 101,32081,Spokane School District,5113,Spokane Regional Health District,PK,PK,1101 W. College Ave,,Spokane,Washington,99201,  ,,," Preschool, Public School",P,PK Only
29801,Northwest Educational Service District 189,31311,Sultan School District,5114,Sky Valley Options,9,12,13715 310th Ave SE,,Sultan,Washington,98294,Sarita  Whitmire-Skeith,sarita.whitmire@sultan.k12.wa.us,360.793.9810," Alternative School, Public School",A,High School
18801,Olympic Educational Service District 114,05121,Port Angeles School District,5115,Roosevelt Elementary School,PK,6,106 Monroe Road,,Port Angeles,Washington,98362,Jennifer  Van De Wege,jvandewege@portangelesschools.org,360.452.8973," Public School, Regular School",P,Elementary School
17801,Puget Sound Educational Service District 121,17401,Highline School District,5116,Career Link,9,12,C/O New Start,614 SW 120th St,Seattle,Washington,98146,Michael  Sita,michael.sita@highlineschools.org,206.631.7630," Alternative School, Public School",A,High School
32801,Educational Service District 101,26056,Newport School District,5118,Pend Oreille River School,8,12,P. O. Box 70,,Newport,Washington,99156,Troy  Whittle,whittletroy@newport.wednet.edu,509.447.2481 ext.3502," Alternative School, Public School",A,High School
17801,Puget Sound Educational Service District 121,17401,Highline School District,5119,Valley View Early Childhood Center,PK,PK,17622 46th Ave S,,SeaTac,Washington,98188-4117,Kimberly  Nelson,kimberly.nelson@highlineschools.org,206.631.5100," Preschool, Public School",P,PK Only
39801,Educational Service District 105,13073,Wahluke School District,5120,Mattawa Elementary Pre-School,PK,PK,P.O. Box 907,,Mattawa,Washington,99349-0907,Sean  Langdon,selangdon@wahluke.net,509.932.4433," Preschool, Public School",P,PK Only
32801,Educational Service District 101,32354,Mead School District,5122,Mead PreSchool,PK,PK,2323 E Farwell Road,,Mead,Washington,99021,  ,,," Preschool, Public School",P,PK Only
29801,Northwest Educational Service District 189,31025,Marysville School District,5123,Grove Elementary,K ,5,6510 Grove St,,Marysville,Washington,98270,Sharon  Anderson,sharon_anderson@msd25.org,360.965.1700," Public School, Regular School",P,Elementary School
32801,Educational Service District 101,32414,Deer Park School District,5124,BIRTH TO 2 PRESCHOOL,PK,PK,P.O. Box 490,,Deer Park,Washington,99006,Greg  Swartz,stonep@dpsd.org,509.464.5526," Public School, Special Education School",S,PK Only
29801,Northwest Educational Service District 189,37501,Bellingham School District,5125,Wade King Elementary School,PK,5,2155 Yew Street Rd,,Bellingham,Washington,98229-8812,Stephanie  Johnson,stephanie.johnson@bellinghamschools.org,360.676.6840," Public School, Regular School",P,Elementary School
32801,Educational Service District 101,32360,Cheney School District,5126,Birth To Three,PK,PK,12414 S Andrus Rd,,Cheney,Washington,99004,Kristi  Thurston,kthurston@cheneysd.org,509.559.4525," Public School, Special Education School",S,PK Only
29801,Northwest Educational Service District 189,31201,Snohomish School District,5128,Glacier Peak High School,9,12,7401 144th Pl SE,,Snohomish ,Washington,98296,Jeff  Larson,Jeffrey.Larson@sno.wednet.edu,360.563.7300," Public School, Regular School",P,High School
17801,Puget Sound Educational Service District 121,27402,Franklin Pierce School District,5129,Learning Support,PK,PK,315 129th Street So,,Tacoma,Washington,98444,William  Rasplica,wrasplica@fpschools.org,253.298.3005," Preschool, Public School",P,PK Only
04801,North Central Educational Service District 171,09206,Eastmont School District,5130,Eastmont Preschools,PK,PK,955 3rd St. NE,,East Wenatchee,Washington,98802,Heidi  Reasor,reasorh@eastmont206.org,509.884.7169," Public School, Special Education School",S,PK Only
