X,Y,OBJECTID,NCESID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,LEVEL_,ENROLLMENT,ST_GRADE,END_GRADE,DISTRICTID,FT_TEACHER,SHELTER_ID
-122.2007454,47.6906937,113513,5.30423E+11,KIRKLAND MIDDLE SCHOOL,430 18TH AVE,KIRKLAND,WA,98033,4935,(425) 936-2420,1,1,596,KING,53033,USA,47.6906937,-122.2007454,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530423000672,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-17T00:00:00.000Z,http://schools.lwsd.org/KiJH,2,569,6,8,5304230,27,NOT AVAILABLE
-122.5825194,45.68947894,113544,5.3027E+11,SUNSET ELEMENTARY SCHOOL,9001 NE 95TH STREET,VANCOUVER,WA,98662,2036,(360) 604-6900,1,1,584,CLARK,53011,USA,45.68947894,-122.5825194,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530270000427,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2016-10-27T00:00:00.000Z,NOT AVAILABLE,1,551,KG,5,5302700,33,NOT AVAILABLE
-119.4971827,47.38659657,113592,5.30807E+11,SOAP LAKE MIDDLE & HIGH SCHOOL,527 2ND AVE SW,SOAP LAKE,WA,98851,NOT AVAILABLE,(509) 246-1201,1,1,273,GRANT,53025,USA,47.38659657,-119.4971827,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530807001335,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-04T00:00:00.000Z,www.slschools.org,4,259,6,12,5308070,14,NOT AVAILABLE
-123.4558941,48.11900837,113623,5.30682E+11,NORTH OLYMPIC PENINSULA SKILLS CENTER,905 W 9TH ST,PORT ANGELES,WA,98363,5748,(360) 565-1533,3,1,8,CLALLAM,53009,USA,48.11900837,-123.4558941,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530682002616,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-09T00:00:00.000Z,NOT AVAILABLE,3,0,9,12,5306820,8,NOT AVAILABLE
-122.3160419,47.60391369,113661,5.30771E+11,INTERAGENCY DETENTION SCHOOL,1211 E ALDER  MS 1-F,SEATTLE,WA,98122,5553,(206) 205-9422,1,1,64,KING,53033,USA,47.60391369,-122.3160419,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530771002928,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-17T00:00:00.000Z,NOT AVAILABLE,4,64,6,12,5307710,-1,NOT AVAILABLE
-122.258752,47.51475753,113704,5.30771E+11,EMERSON ELEMENTARY SCHOOL,9709 60 AV S,SEATTLE,WA,98118,5818,(206) 252-7100,1,1,336,KING,53033,USA,47.51475753,-122.258752,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530771001163,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-16T00:00:00.000Z,NOT AVAILABLE,1,312,KG,5,5307710,24,NOT AVAILABLE
-119.2195887,46.22762362,113877,5.30393E+11,VISTA ELEMENTARY SCHOOL,1701 NORTH YOUNG STREET,KENNEWICK,WA,99336,1199,(509) 222-6100,1,1,623,BENTON,53005,USA,46.22762362,-119.2195887,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530393000609,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-04T00:00:00.000Z,NOT AVAILABLE,1,593,KG,5,5303930,30,NOT AVAILABLE
-122.1984,47.4577,113889,5.30723E+11,HOME PROGRAM,2607 JONES AVENUE S,RENTON,WA,98055,5102,(425) 204-2520,4,1,130,KING,53033,USA,47.4577,-122.1984,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530723002721,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2013-02-27T00:00:00.000Z,http://www.rentonschools.us/home,4,128,KG,12,5307230,2,NOT AVAILABLE
-122.161006,47.24868157,114046,5.30213E+11,NORTH TAPPS MIDDLE SCHOOL,20029 12TH STREET E.,LAKE TAPPS,WA,98391,9369,(253) 862-2776,1,1,538,PIERCE,53053,USA,47.24868157,-122.161006,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530213000694,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-09T00:00:00.000Z,http://www.dieringer.wednet.edu/Domain/10,2,514,6,8,5302130,24,10796801
-122.4644287,48.76729238,114081,5.30042E+11,SUNNYLAND ELEMENTARY SCHOOL,2800 JAMES ST,BELLINGHAM,WA,98226,2698,(360) 676-6446,1,1,342,WHATCOM,53073,USA,48.76729238,-122.4644287,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530042000116,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-12T00:00:00.000Z,NOT AVAILABLE,1,321,PK,5,5300420,21,10804583
-121.9139794,47.64235122,114100,5.30456E+11,TOLT MIDDLE SCHOOL,3740 TOLT AVE,CARNATION,WA,98014,7537,(425) 844-4600,1,1,731,KING,53033,USA,47.64235122,-121.9139794,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530456002119,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2019-01-10T00:00:00.000Z,NOT AVAILABLE,2,693,6,8,5304560,38,10812090
-122.5400322,45.78185459,114126,5.30038E+11,BATTLE GROUND HIGH SCHOOL,300 W MAIN ST,BATTLE GROUND,WA,98604,200,(360) 885-6500,1,1,2267,CLARK,53011,USA,45.78185459,-122.5400322,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530038000049,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2016-10-27T00:00:00.000Z,NOT AVAILABLE,3,2164,9,12,5300380,103,10782277
-122.7584905,47.30746125,114176,5.30669E+11,KEY PENINSULA MIDDLE SCHOOL,5510 KEY PENINSULA HWY N,LAKEBAY,WA,98349,9622,(253) 530-4200,1,1,393,PIERCE,53053,USA,47.30746125,-122.7584905,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530669001863,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-09T00:00:00.000Z,NOT AVAILABLE,2,373,6,8,5306690,20,10822019
-118.7267121,48.64169557,114185,5.30726E+11,REPUBLIC JUNIOR HIGH,30306 E HIGHWAY 20,REPUBLIC,WA,99166,8746,(509) 775-3327,1,1,39,FERRY,53019,USA,48.64169557,-118.7267121,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530726002949,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2017-10-31T00:00:00.000Z,NOT AVAILABLE,2,36,7,8,5307260,3,10801761
-122.8922856,46.49005428,114192,5.30993E+11,APOLO HIGH SCHOOL,411 NW ARDEN STREET,WINLOCK,WA,98596,NOT AVAILABLE,(360) 785-3582,4,1,28,LEWIS,53041,USA,46.49005428,-122.8922856,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530993002804,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2017-10-31T00:00:00.000Z,www.winlock.wednet.edu,4,27,6,12,5309930,1,10780968
-122.5377813,45.67971824,114224,5.3027E+11,HERITAGE HIGH SCHOOL,7825 NE 130TH AVENUE,VANCOUVER,WA,98682,3316,(360) 604-3400,1,1,1960,CLARK,53011,USA,45.67971824,-122.5377813,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530270002711,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2016-10-27T00:00:00.000Z,NOT AVAILABLE,3,1873,9,12,5302700,87,10782283
-122.460131,47.24445532,110083,5.3087E+11,STANLEY,1712 S 17TH ST,TACOMA,WA,98405,NOT AVAILABLE,(253) 571-4500,1,1,342,PIERCE,53053,USA,47.24445532,-122.460131,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530870002174,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-12-22T00:00:00.000Z,NOT AVAILABLE,1,318,PK,5,5308700,24,10776243
-122.3368608,47.80601316,110089,5.3024E+11,EDMONDS WOODWAY HIGH SCHOOL,7600  212TH STREET SW,EDMONDS,WA,98026,7556,(425) 431-7900,1,1,1735,SNOHOMISH,53061,USA,47.80601316,-122.3368608,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530240002673,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2011-11-08T00:00:00.000Z,NOT AVAILABLE,3,1656,9,12,5302400,79,10800440
-119.0421982,46.96041406,110115,5.30951E+11,WARDEN HIGH SCHOOL,101 W BECK WAY,WARDEN,WA,98857,9401,(509) 349-2581,1,1,344,GRANT,53025,USA,46.96041406,-119.0421982,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530951001619,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2019-01-09T00:00:00.000Z,www.warden.wednet.edu/high,3,327,9,12,5309510,17,10777285
-122.4796907,47.24873453,110174,5.3087E+11,FRANKLIN,1402 S LAWRENCE ST,TACOMA,WA,98405,NOT AVAILABLE,(253) 571-1400,1,1,306,PIERCE,53053,USA,47.24873453,-122.4796907,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530870001467,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-12-21T00:00:00.000Z,NOT AVAILABLE,1,285,PK,5,5308700,21,10794530
-123.7917408,46.66176871,110193,5.3081E+11,SOUTH BEND HIGH SCHOOL,400 E. 1ST,SOUTH BEND,WA,98586,437,(360) 875-5707,1,1,243,PACIFIC,53049,USA,46.66176871,-123.7917408,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530810001337,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-12-28T00:00:00.000Z,NOT AVAILABLE,3,225,7,12,5308100,18,10821087
-122.8990741,47.0298617,110194,5.30618E+11,LINCOLN ELEMENTARY SCHOOL,213 21ST AVE SE,OLYMPIA,WA,98501,2927,(360) 596-6400,1,1,306,THURSTON,53067,USA,47.0298617,-122.8990741,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530618001735,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-09T00:00:00.000Z,NOT AVAILABLE,1,291,KG,6,5306180,15,10775829
-119.6752294,48.00748047,110252,5.30072E+11,BRIDGEPORT MIDDLE SCHOOL,1300 DOUGLAS,BRIDGEPORT,WA,98813,NOT AVAILABLE,(509) 686-9501,1,1,257,DOUGLAS,53017,USA,48.00748047,-119.6752294,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530072001271,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-04T00:00:00.000Z,NOT AVAILABLE,2,245,5,8,5300720,12,NOT AVAILABLE
-122.9027243,48.69892094,110308,5.3063E+11,ORCAS ISLAND ELEMENTARY SCHOOL,611 SCHOOL RD,EASTSOUND,WA,98245,NOT AVAILABLE,(206) 376-2286,1,1,226,SAN JUAN,53055,USA,48.69892094,-122.9027243,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530630000944,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-09T00:00:00.000Z,orcasislandschools.org,1,213,PK,6,5306300,13,NOT AVAILABLE
-122.4260395,47.11292458,110314,5.30048E+11,THOMPSON PRESCHOOL,15616 5TH AVE E,TACOMA,WA,98445,NOT AVAILABLE,(206) 539-6078,1,1,253,PIERCE,53053,USA,47.11292458,-122.4260395,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530048003091,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-12T00:00:00.000Z,NOT AVAILABLE,1,253,PK,PK,5300480,-1,NOT AVAILABLE
-122.3017655,47.93046631,110374,5.30543E+11,OLYMPIC VIEW MIDDLE SCHOOL,2602 MUKILTEO SPEEDWAY,MUKILTEO,WA,98203,1416,(425) 366-5200,1,1,912,SNOHOMISH,53061,USA,47.93046631,-122.3017655,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530543000820,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-13T00:00:00.000Z,NOT AVAILABLE,2,870,6,8,5305430,42,10783482
-122.3844985,47.57689922,110394,5.30771E+11,WEST SEATTLE HIGH SCHOOL,3000 CALIFORNIA AV SW,SEATTLE,WA,98116,3302,(206) 252-8800,1,1,1042,KING,53033,USA,47.57689922,-122.3844985,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530771001262,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-17T00:00:00.000Z,NOT AVAILABLE,3,993,9,12,5307710,49,NOT AVAILABLE
-122.0339416,47.58913538,110424,5.30375E+11,DISCOVERY ELEMENTARY,2300 228TH AVE SE,ISSAQUAH,WA,98075,NOT AVAILABLE,(425) 837-4100,1,1,596,KING,53033,USA,47.58913538,-122.0339416,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530375002426,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-17T00:00:00.000Z,NOT AVAILABLE,1,564,PK,5,5303750,32,NOT AVAILABLE
-122.5226348,45.65645178,110440,5.3027E+11,49TH STREET ACADEMY,14619B NE 49TH STREET,VANCOUVER,WA,98682,6308,(360) 604-6700,2,1,111,CLARK,53011,USA,45.65645178,-122.5226348,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530270001270,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2016-10-27T00:00:00.000Z,NOT AVAILABLE,4,99,KG,12,5302700,12,NOT AVAILABLE
-122.099549,47.93120774,110499,5.30802E+11,AIM HIGH SCHOOL,525  13TH ST,SNOHOMISH,WA,98290,NOT AVAILABLE,(360) 563-3401,4,1,157,SNOHOMISH,53061,USA,47.93120774,-122.099549,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530802002068,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-13T00:00:00.000Z,www.sno.wednet.edu,3,152,9,12,5308020,5,NOT AVAILABLE
-122.396592,47.57265524,110566,5.30771E+11,SCHMITZ PARK ELEMENTARY SCHOOL,5000 SW SPOKANE ST,SEATTLE,WA,98116,3234,(206) 252-9700,1,1,671,KING,53033,USA,47.57265524,-122.396592,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530771001245,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-17T00:00:00.000Z,NOT AVAILABLE,1,639,KG,5,5307710,32,NOT AVAILABLE
-122.5516945,47.22387789,110602,5.30918E+11,UNIVERSITY PLACE SPECIAL EDUC,3717 GRANDVIEW DRIVE W,UNIVERSITY PLA,WA,98466,NOT AVAILABLE,(253) 566-5600,2,1,17,PIERCE,53053,USA,47.22387789,-122.5516945,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530918002838,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-12T00:00:00.000Z,NOT AVAILABLE,4,17,PK,12,5309180,-1,NOT AVAILABLE
-117.6903545,46.9329686,110610,5.30252E+11,ENDICOTT/ST JOHN ELEM AND MIDDLE,308 SCHOOL DRIVE,ENDICOTT,WA,99125,NOT AVAILABLE,(509) 657-3523,1,1,111,WHITMAN,53075,USA,46.9329686,-117.6903545,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530252000373,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-04T00:00:00.000Z,NOT AVAILABLE,1,102,PK,8,5302520,9,NOT AVAILABLE
-118.9874054,48.16550831,110625,5.30555E+11,NESPELEM ELEMENTARY,229 SCHOOL HOUSE LOOP,NESPELEM,WA,99155,291,(509) 634-4541,1,1,131,OKANOGAN,53047,USA,48.16550831,-118.9874054,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530555000832,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-09T00:00:00.000Z,NOT AVAILABLE,1,122,PK,8,5305550,9,NOT AVAILABLE
-122.3255846,47.15584963,110646,5.30696E+11,WOODLAND ELEMENTARY,7707 112TH ST E,PUYALLUP,WA,98373,4794,(253) 841-8747,1,1,737,PIERCE,53053,USA,47.15584963,-122.3255846,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530696001044,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-09T00:00:00.000Z,NOT AVAILABLE,1,702,PK,6,5306960,35,NOT AVAILABLE
-122.3803632,47.55257818,110806,5.30771E+11,FAIRMOUNT PARK ELEMENTARY SCHOOL,3800 SW FINDLAY ST,SEATTLE,WA,98126,2845,(206) 252-9290,1,1,504,KING,53033,USA,47.55257818,-122.3803632,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530771003497,2017-10-25T00:00:00.000Z,IMAGERY/OTHER,2019-01-09T00:00:00.000Z,NOT AVAILABLE,1,480,PK,5,5307710,24,NOT AVAILABLE
-122.2231759,47.77146177,110826,5.30591E+11,C O SORENSON,19705 88 AV NE,BOTHELL,WA,98011,2121,(425) 408-5570,1,1,127,KING,53033,USA,47.77146177,-122.2231759,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530591000877,2010-01-29T00:00:00.000Z,GEOCODE,2010-08-17T00:00:00.000Z,www.nsd.org/sorenson,1,118,PK,KG,5305910,9,NOT AVAILABLE
-122.355749,47.747752,110834,5.30513E+11,SHORELINE-MONROE HIGH SCHOOL,16101  GREENWOOD AVE N,SHORELINE,WA,98133,NOT AVAILABLE,(360) 804-2500,4,1,309,KING,53033,USA,47.747752,-122.355749,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530513003259,2011-09-30T00:00:00.000Z,GEOCODE,2013-05-28T00:00:00.000Z,NOT AVAILABLE,3,309,9,12,5305130,-1,NOT AVAILABLE
-122.6390303,45.69403604,111233,5.30927E+11,GAISER MIDDLE SCHOOL,3000 NE 99TH ST,VANCOUVER,WA,98665,9262,(360) 313-3400,1,1,955,CLARK,53011,USA,45.69403604,-122.6390303,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530927001562,2010-01-29T00:00:00.000Z,IMAGERY,2010-05-26T00:00:00.000Z,http://gaiser.vansd.org,2,907,5,8,5309270,48,10776717
-120.6053624,46.58680595,111355,5.30972E+11,WIDE HOLLOW ELEMENTARY,1000 S 72ND AVE,YAKIMA,WA,98908,1857,(509) 965-2023,1,1,398,YAKIMA,53077,USA,46.58680595,-120.6053624,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530972001655,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-03T00:00:00.000Z,http://www.wvsd208.org/wh/sitehome/,1,375,KG,4,5309720,23,10789654
-120.5139659,46.57205913,111389,5.31011E+11,RIDGEVIEW ELEMENTARY,609 W WASHINGTON AVE,YAKIMA,WA,98903,1310,(509) 573-1801,1,1,678,YAKIMA,53077,USA,46.57205913,-120.5139659,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=531011001687,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2019-01-09T00:00:00.000Z,NOT AVAILABLE,1,643,KG,5,5310110,35,10789829
-122.3619607,47.01947734,111396,5.30048E+11,COUGAR MOUNTAIN MIDDLE SCHOOL,5108 260TH ST. EAST,GRAHAM,WA,98338,NOT AVAILABLE,(253) 683-8000,1,1,608,PIERCE,53053,USA,47.01947734,-122.3619607,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530048003158,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-09T00:00:00.000Z,http://cmjh.bethelsd.org,2,578,6,8,5300480,30,10796795
-122.1431183,48.07354407,111433,5.30486E+11,CEDARCREST SCHOOL,6400 88TH ST NE,MARYSVILLE,WA,98270,2800,(360) 965-0723,1,1,874,SNOHOMISH,53061,USA,48.07354407,-122.1431183,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530486002425,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-13T00:00:00.000Z,NOT AVAILABLE,2,832,6,8,5304860,42,10795225
-122.3140461,47.84519517,111434,5.3024E+11,MEADOWDALE HIGH SCHOOL,6002 168TH ST SW,LYNNWOOD,WA,98037,2799,(425) 431-7650,1,1,1684,SNOHOMISH,53061,USA,47.84519517,-122.3140461,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530240000352,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-12T00:00:00.000Z,NOT AVAILABLE,3,1615,9,12,5302400,69,10795210
-122.3991247,47.05645145,111469,5.30048E+11,ELK PLAIN HEAD START,22015 22ND AVE E,SPANAWAY,WA,98387,NOT AVAILABLE,(253) 683-6922,1,1,0,PIERCE,53053,USA,47.05645145,-122.3991247,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530048003119,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-12-20T00:00:00.000Z,NOT AVAILABLE,1,0,PK,PK,5300480,-1,10798155
-122.0795952,48.02667569,111470,5.3042E+11,HIGHLAND ELEMENTARY,3220 113TH AVE NE,LAKE STEVENS,WA,98258,NOT AVAILABLE,(425) 335-1585,1,1,732,SNOHOMISH,53061,USA,48.02667569,-122.0795952,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530420002756,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-12T00:00:00.000Z,http://www.lkstevens.wednet.edu/highland/site/,1,700,PK,5,5304200,32,10799086
-118.3700873,47.12600147,111497,5.30738E+11,RITZVILLE HIGH SCHOOL,209 E WELLSANDT AVENUE,RITZVILLE,WA,99169,1674,(509) 659-1720,1,1,125,ADAMS,53001,USA,47.12600147,-118.3700873,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530738001111,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-12-20T00:00:00.000Z,NOT AVAILABLE,3,117,9,12,5307380,8,10801760
-124.2586895,48.25212048,111525,5.30084E+11,CLALLAM BAY HIGH & ELEMENTARY,16-933 HWY 112,CLALLAM BAY,WA,98326,337,(360) 963-2324,1,1,126,CLALLAM,53009,USA,48.25212048,-124.2586895,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530084000164,2010-01-29T00:00:00.000Z,IMAGERY/OTHER,2010-08-09T00:00:00.000Z,www.capeflattery.wednet.edu,4,115,KG,12,5300840,11,10801038
-120.418707,46.43912385,111526,5.30948E+11,SATUS ELEMENTARY,910 S. CAMAS AVENUE,WAPATO,WA,98951,1479,(509) 877-2177,1,1,707,YAKIMA,53077,USA,46.43912385,-120.418707,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530948001616,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-03T00:00:00.000Z,NOT AVAILABLE,1,671,PK,5,5309480,36,10784137
-122.6668149,48.29471249,111710,5.30594E+11,BROADVIEW ELEMENTARY,473 SW FAIRHAVEN DR.,OAK HARBOR,WA,98277,NOT AVAILABLE,(360) 679-5801,1,1,558,ISLAND,53029,USA,48.29471249,-122.6668149,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530594000898,2009-12-10T00:00:00.000Z,IMAGERY/OTHER,2010-08-09T00:00:00.000Z,NOT AVAILABLE,1,530,KG,5,5305940,28,NOT AVAILABLE
-121.8157031,47.8663115,111711,5.30855E+11,STUDENT SERVICES SCHOOL,514 4TH STREET,SULTAN,WA,98294,NOT AVAILABLE,(360) 793-9801,2,1,20,SNOHOMISH,53061,USA,47.8663115,-121.8157031,611110,ELEMENTARY AND SECONDARY SCHOOLS,http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=530855002480,2009-10-13T00:00:00.000Z,IMAGERY/OTHER,2010-08-13T00:00:00.000Z,www.sultan.k12.wa.us,1,20,PK,PK,5308550,-1,NOT AVAILABLE
